PJMW_MW,Hour,DayOfWeek,Month,Year,DayOfYear,weekofyear,Is_Holiday
5145,3,2,11,2012,333,48,0
5170,4,2,11,2012,333,48,0
5309,5,2,11,2012,333,48,0
5680,6,2,11,2012,333,48,0
6244,7,2,11,2012,333,48,0
6481,8,2,11,2012,333,48,0
6411,9,2,11,2012,333,48,0
6343,10,2,11,2012,333,48,0
6190,11,2,11,2012,333,48,0
6111,12,2,11,2012,333,48,0
5965,13,2,11,2012,333,48,0
5916,14,2,11,2012,333,48,0
5762,15,2,11,2012,333,48,0
5810,16,2,11,2012,333,48,0
6052,17,2,11,2012,333,48,0
6620,18,2,11,2012,333,48,0
6753,19,2,11,2012,333,48,0
6750,20,2,11,2012,333,48,0
6717,21,2,11,2012,333,48,0
6540,22,2,11,2012,333,48,0
6178,23,2,11,2012,333,48,0
5870,0,3,11,2012,334,48,0
5619,1,3,11,2012,334,48,0
5527,2,3,11,2012,334,48,0
5513,3,3,11,2012,334,48,0
5598,4,3,11,2012,334,48,0
5721,5,3,11,2012,334,48,0
6127,6,3,11,2012,334,48,0
6743,7,3,11,2012,334,48,0
6846,8,3,11,2012,334,48,0
6761,9,3,11,2012,334,48,0
6529,10,3,11,2012,334,48,0
6352,11,3,11,2012,334,48,0
6136,12,3,11,2012,334,48,0
5930,13,3,11,2012,334,48,0
5791,14,3,11,2012,334,48,0
5659,15,3,11,2012,334,48,0
5635,16,3,11,2012,334,48,0
5852,17,3,11,2012,334,48,0
6488,18,3,11,2012,334,48,0
6647,19,3,11,2012,334,48,0
6723,20,3,11,2012,334,48,0
6678,21,3,11,2012,334,48,0
6514,22,3,11,2012,334,48,0
6152,23,3,11,2012,334,48,0
5784,0,4,11,2012,335,48,0
5590,1,4,11,2012,335,48,0
5472,2,4,11,2012,335,48,0
5449,3,4,11,2012,335,48,0
5475,4,4,11,2012,335,48,0
5583,5,4,11,2012,335,48,0
5987,6,4,11,2012,335,48,0
6515,7,4,11,2012,335,48,0
6701,8,4,11,2012,335,48,0
6587,9,4,11,2012,335,48,0
6405,10,4,11,2012,335,48,0
6217,11,4,11,2012,335,48,0
6004,12,4,11,2012,335,48,0
5785,13,4,11,2012,335,48,0
5668,14,4,11,2012,335,48,0
5497,15,4,11,2012,335,48,0
5436,16,4,11,2012,335,48,0
5606,17,4,11,2012,335,48,0
6129,18,4,11,2012,335,48,0
6177,19,4,11,2012,335,48,0
6143,20,4,11,2012,335,48,0
6080,21,4,11,2012,335,48,0
5887,22,4,11,2012,335,48,0
5573,23,4,11,2012,335,48,0
5228,0,5,12,2012,336,48,0
4982,1,5,12,2012,336,48,0
4871,2,5,12,2012,336,48,0
4874,3,5,12,2012,336,48,0
4894,4,5,12,2012,336,48,0
5007,5,5,12,2012,336,48,0
5181,6,5,12,2012,336,48,0
5391,7,5,12,2012,336,48,0
5594,8,5,12,2012,336,48,0
5767,9,5,12,2012,336,48,0
5741,10,5,12,2012,336,48,0
5589,11,5,12,2012,336,48,0
5413,12,5,12,2012,336,48,0
5218,13,5,12,2012,336,48,0
5030,14,5,12,2012,336,48,0
4911,15,5,12,2012,336,48,0
4889,16,5,12,2012,336,48,0
5075,17,5,12,2012,336,48,0
5605,18,5,12,2012,336,48,0
5718,19,5,12,2012,336,48,0
5695,20,5,12,2012,336,48,0
5681,21,5,12,2012,336,48,0
5533,22,5,12,2012,336,48,0
5312,23,5,12,2012,336,48,0
4995,0,6,12,2012,337,48,0
4770,1,6,12,2012,337,48,0
4643,2,6,12,2012,337,48,0
4572,3,6,12,2012,337,48,0
4570,4,6,12,2012,337,48,0
4578,5,6,12,2012,337,48,0
4647,6,6,12,2012,337,48,0
4817,7,6,12,2012,337,48,0
5021,8,6,12,2012,337,48,0
5256,9,6,12,2012,337,48,0
5345,10,6,12,2012,337,48,0
5242,11,6,12,2012,337,48,0
5135,12,6,12,2012,337,48,0
5057,13,6,12,2012,337,48,0
5011,14,6,12,2012,337,48,0
4985,15,6,12,2012,337,48,0
5084,16,6,12,2012,337,48,0
5313,17,6,12,2012,337,48,0
5679,18,6,12,2012,337,48,0
5716,19,6,12,2012,337,48,0
5654,20,6,12,2012,337,48,0
5514,21,6,12,2012,337,48,0
5293,22,6,12,2012,337,48,0
4898,23,6,12,2012,337,48,0
4573,0,0,12,2012,338,49,0
4334,1,0,12,2012,338,49,0
4207,2,0,12,2012,338,49,0
4144,3,0,12,2012,338,49,0
4177,4,0,12,2012,338,49,0
4288,5,0,12,2012,338,49,0
4605,6,0,12,2012,338,49,0
5201,7,0,12,2012,338,49,0
5490,8,0,12,2012,338,49,0
5468,9,0,12,2012,338,49,0
5457,10,0,12,2012,338,49,0
5386,11,0,12,2012,338,49,0
5379,12,0,12,2012,338,49,0
5327,13,0,12,2012,338,49,0
5320,14,0,12,2012,338,49,0
5273,15,0,12,2012,338,49,0
5255,16,0,12,2012,338,49,0
5395,17,0,12,2012,338,49,0
5852,18,0,12,2012,338,49,0
5976,19,0,12,2012,338,49,0
5922,20,0,12,2012,338,49,0
5774,21,0,12,2012,338,49,0
5440,22,0,12,2012,338,49,0
5055,23,0,12,2012,338,49,0
4629,0,1,12,2012,339,49,0
4385,1,1,12,2012,339,49,0
4254,2,1,12,2012,339,49,0
4186,3,1,12,2012,339,49,0
4173,4,1,12,2012,339,49,0
4332,5,1,12,2012,339,49,0
4658,6,1,12,2012,339,49,0
5291,7,1,12,2012,339,49,0
5514,8,1,12,2012,339,49,0
5471,9,1,12,2012,339,49,0
5412,10,1,12,2012,339,49,0
5319,11,1,12,2012,339,49,0
5299,12,1,12,2012,339,49,0
5273,13,1,12,2012,339,49,0
5234,14,1,12,2012,339,49,0
5163,15,1,12,2012,339,49,0
5226,16,1,12,2012,339,49,0
5369,17,1,12,2012,339,49,0
5814,18,1,12,2012,339,49,0
5940,19,1,12,2012,339,49,0
5894,20,1,12,2012,339,49,0
5760,21,1,12,2012,339,49,0
5553,22,1,12,2012,339,49,0
5092,23,1,12,2012,339,49,0
4685,0,2,12,2012,340,49,0
4375,1,2,12,2012,340,49,0
4241,2,2,12,2012,340,49,0
4192,3,2,12,2012,340,49,0
4197,4,2,12,2012,340,49,0
4380,5,2,12,2012,340,49,0
4663,6,2,12,2012,340,49,0
5252,7,2,12,2012,340,49,0
5593,8,2,12,2012,340,49,0
5636,9,2,12,2012,340,49,0
5609,10,2,12,2012,340,49,0
5613,11,2,12,2012,340,49,0
5525,12,2,12,2012,340,49,0
5549,13,2,12,2012,340,49,0
5489,14,2,12,2012,340,49,0
5442,15,2,12,2012,340,49,0
5456,16,2,12,2012,340,49,0
5703,17,2,12,2012,340,49,0
6372,18,2,12,2012,340,49,0
6477,19,2,12,2012,340,49,0
6497,20,2,12,2012,340,49,0
6405,21,2,12,2012,340,49,0
6295,22,2,12,2012,340,49,0
5938,23,2,12,2012,340,49,0
5578,0,3,12,2012,341,49,0
5275,1,3,12,2012,341,49,0
5232,2,3,12,2012,341,49,0
5180,3,3,12,2012,341,49,0
5267,4,3,12,2012,341,49,0
5476,5,3,12,2012,341,49,0
5817,6,3,12,2012,341,49,0
6472,7,3,12,2012,341,49,0
6781,8,3,12,2012,341,49,0
6684,9,3,12,2012,341,49,0
6463,10,3,12,2012,341,49,0
6248,11,3,12,2012,341,49,0
6103,12,3,12,2012,341,49,0
5848,13,3,12,2012,341,49,0
5780,14,3,12,2012,341,49,0
5668,15,3,12,2012,341,49,0
5619,16,3,12,2012,341,49,0
5927,17,3,12,2012,341,49,0
6540,18,3,12,2012,341,49,0
6679,19,3,12,2012,341,49,0
6718,20,3,12,2012,341,49,0
6714,21,3,12,2012,341,49,0
6466,22,3,12,2012,341,49,0
6015,23,3,12,2012,341,49,0
5531,0,4,12,2012,342,49,0
5337,1,4,12,2012,342,49,0
5081,2,4,12,2012,342,49,0
5023,3,4,12,2012,342,49,0
5004,4,4,12,2012,342,49,0
5088,5,4,12,2012,342,49,0
5388,6,4,12,2012,342,49,0
5899,7,4,12,2012,342,49,0
6174,8,4,12,2012,342,49,0
6161,9,4,12,2012,342,49,0
6178,10,4,12,2012,342,49,0
6181,11,4,12,2012,342,49,0
6061,12,4,12,2012,342,49,0
5982,13,4,12,2012,342,49,0
5948,14,4,12,2012,342,49,0
5839,15,4,12,2012,342,49,0
5853,16,4,12,2012,342,49,0
5987,17,4,12,2012,342,49,0
6330,18,4,12,2012,342,49,0
6255,19,4,12,2012,342,49,0
6193,20,4,12,2012,342,49,0
6097,21,4,12,2012,342,49,0
5848,22,4,12,2012,342,49,0
5513,23,4,12,2012,342,49,0
5038,0,5,12,2012,343,49,0
4813,1,5,12,2012,343,49,0
4542,2,5,12,2012,343,49,0
4515,3,5,12,2012,343,49,0
4488,4,5,12,2012,343,49,0
4480,5,5,12,2012,343,49,0
4594,6,5,12,2012,343,49,0
4829,7,5,12,2012,343,49,0
5031,8,5,12,2012,343,49,0
5248,9,5,12,2012,343,49,0
5378,10,5,12,2012,343,49,0
5418,11,5,12,2012,343,49,0
5284,12,5,12,2012,343,49,0
5197,13,5,12,2012,343,49,0
5107,14,5,12,2012,343,49,0
4993,15,5,12,2012,343,49,0
4978,16,5,12,2012,343,49,0
5144,17,5,12,2012,343,49,0
5512,18,5,12,2012,343,49,0
5491,19,5,12,2012,343,49,0
5430,20,5,12,2012,343,49,0
5329,21,5,12,2012,343,49,0
5155,22,5,12,2012,343,49,0
4891,23,5,12,2012,343,49,0
4529,0,6,12,2012,344,49,0
4307,1,6,12,2012,344,49,0
4164,2,6,12,2012,344,49,0
4070,3,6,12,2012,344,49,0
4068,4,6,12,2012,344,49,0
4117,5,6,12,2012,344,49,0
4205,6,6,12,2012,344,49,0
4406,7,6,12,2012,344,49,0
4669,8,6,12,2012,344,49,0
4920,9,6,12,2012,344,49,0
5115,10,6,12,2012,344,49,0
5205,11,6,12,2012,344,49,0
5273,12,6,12,2012,344,49,0
5269,13,6,12,2012,344,49,0
5223,14,6,12,2012,344,49,0
5254,15,6,12,2012,344,49,0
5277,16,6,12,2012,344,49,0
5494,17,6,12,2012,344,49,0
5898,18,6,12,2012,344,49,0
5912,19,6,12,2012,344,49,0
5869,20,6,12,2012,344,49,0
5764,21,6,12,2012,344,49,0
5516,22,6,12,2012,344,49,0
5129,23,6,12,2012,344,49,0
4825,0,0,12,2012,345,50,0
4494,1,0,12,2012,345,50,0
4419,2,0,12,2012,345,50,0
4352,3,0,12,2012,345,50,0
4384,4,0,12,2012,345,50,0
4480,5,0,12,2012,345,50,0
4770,6,0,12,2012,345,50,0
5444,7,0,12,2012,345,50,0
5738,8,0,12,2012,345,50,0
5738,9,0,12,2012,345,50,0
5711,10,0,12,2012,345,50,0
5757,11,0,12,2012,345,50,0
5729,12,0,12,2012,345,50,0
5612,13,0,12,2012,345,50,0
5652,14,0,12,2012,345,50,0
5664,15,0,12,2012,345,50,0
5675,16,0,12,2012,345,50,0
5884,17,0,12,2012,345,50,0
6246,18,0,12,2012,345,50,0
6290,19,0,12,2012,345,50,0
6262,20,0,12,2012,345,50,0
6167,21,0,12,2012,345,50,0
5964,22,0,12,2012,345,50,0
5595,23,0,12,2012,345,50,0
5192,0,1,12,2012,346,50,0
4873,1,1,12,2012,346,50,0
4720,2,1,12,2012,346,50,0
4734,3,1,12,2012,346,50,0
4785,4,1,12,2012,346,50,0
4853,5,1,12,2012,346,50,0
5246,6,1,12,2012,346,50,0
5794,7,1,12,2012,346,50,0
6130,8,1,12,2012,346,50,0
6116,9,1,12,2012,346,50,0
6086,10,1,12,2012,346,50,0
6052,11,1,12,2012,346,50,0
6046,12,1,12,2012,346,50,0
5933,13,1,12,2012,346,50,0
6010,14,1,12,2012,346,50,0
5938,15,1,12,2012,346,50,0
5976,16,1,12,2012,346,50,0
6179,17,1,12,2012,346,50,0
6740,18,1,12,2012,346,50,0
6818,19,1,12,2012,346,50,0
6778,20,1,12,2012,346,50,0
6734,21,1,12,2012,346,50,0
6585,22,1,12,2012,346,50,0
6146,23,1,12,2012,346,50,0
5800,0,2,12,2012,347,50,0
5465,1,2,12,2012,347,50,0
5338,2,2,12,2012,347,50,0
5284,3,2,12,2012,347,50,0
5340,4,2,12,2012,347,50,0
5478,5,2,12,2012,347,50,0
5843,6,2,12,2012,347,50,0
6384,7,2,12,2012,347,50,0
6646,8,2,12,2012,347,50,0
6601,9,2,12,2012,347,50,0
6491,10,2,12,2012,347,50,0
6365,11,2,12,2012,347,50,0
6206,12,2,12,2012,347,50,0
6077,13,2,12,2012,347,50,0
5837,14,2,12,2012,347,50,0
5945,15,2,12,2012,347,50,0
5992,16,2,12,2012,347,50,0
6310,17,2,12,2012,347,50,0
6886,18,2,12,2012,347,50,0
6991,19,2,12,2012,347,50,0
7012,20,2,12,2012,347,50,0
7065,21,2,12,2012,347,50,0
6836,22,2,12,2012,347,50,0
6440,23,2,12,2012,347,50,0
6087,0,3,12,2012,348,50,0
5821,1,3,12,2012,348,50,0
5727,2,3,12,2012,348,50,0
5727,3,3,12,2012,348,50,0
5771,4,3,12,2012,348,50,0
5896,5,3,12,2012,348,50,0
6256,6,3,12,2012,348,50,0
6850,7,3,12,2012,348,50,0
7198,8,3,12,2012,348,50,0
7072,9,3,12,2012,348,50,0
6813,10,3,12,2012,348,50,0
6531,11,3,12,2012,348,50,0
6216,12,3,12,2012,348,50,0
5989,13,3,12,2012,348,50,0
5833,14,3,12,2012,348,50,0
5730,15,3,12,2012,348,50,0
5719,16,3,12,2012,348,50,0
5969,17,3,12,2012,348,50,0
6667,18,3,12,2012,348,50,0
6829,19,3,12,2012,348,50,0
6953,20,3,12,2012,348,50,0
6945,21,3,12,2012,348,50,0
6784,22,3,12,2012,348,50,0
6454,23,3,12,2012,348,50,0
6023,0,4,12,2012,349,50,0
5815,1,4,12,2012,349,50,0
5673,2,4,12,2012,349,50,0
5702,3,4,12,2012,349,50,0
5766,4,4,12,2012,349,50,0
5889,5,4,12,2012,349,50,0
6195,6,4,12,2012,349,50,0
6802,7,4,12,2012,349,50,0
7097,8,4,12,2012,349,50,0
6884,9,4,12,2012,349,50,0
6633,10,4,12,2012,349,50,0
6348,11,4,12,2012,349,50,0
6089,12,4,12,2012,349,50,0
5874,13,4,12,2012,349,50,0
5679,14,4,12,2012,349,50,0
5574,15,4,12,2012,349,50,0
5468,16,4,12,2012,349,50,0
5646,17,4,12,2012,349,50,0
6265,18,4,12,2012,349,50,0
6379,19,4,12,2012,349,50,0
6405,20,4,12,2012,349,50,0
6413,21,4,12,2012,349,50,0
6287,22,4,12,2012,349,50,0
6021,23,4,12,2012,349,50,0
5648,0,5,12,2012,350,50,0
5350,1,5,12,2012,350,50,0
5243,2,5,12,2012,350,50,0
5170,3,5,12,2012,350,50,0
5139,4,5,12,2012,350,50,0
5193,5,5,12,2012,350,50,0
5308,6,5,12,2012,350,50,0
5560,7,5,12,2012,350,50,0
5852,8,5,12,2012,350,50,0
6050,9,5,12,2012,350,50,0
6146,10,5,12,2012,350,50,0
6026,11,5,12,2012,350,50,0
5743,12,5,12,2012,350,50,0
5505,13,5,12,2012,350,50,0
5317,14,5,12,2012,350,50,0
5246,15,5,12,2012,350,50,0
5245,16,5,12,2012,350,50,0
5446,17,5,12,2012,350,50,0
5884,18,5,12,2012,350,50,0
5880,19,5,12,2012,350,50,0
5839,20,5,12,2012,350,50,0
5762,21,5,12,2012,350,50,0
5590,22,5,12,2012,350,50,0
5323,23,5,12,2012,350,50,0
4937,0,6,12,2012,351,50,0
4643,1,6,12,2012,351,50,0
4469,2,6,12,2012,351,50,0
4352,3,6,12,2012,351,50,0
4325,4,6,12,2012,351,50,0
4342,5,6,12,2012,351,50,0
4403,6,6,12,2012,351,50,0
4572,7,6,12,2012,351,50,0
4820,8,6,12,2012,351,50,0
5038,9,6,12,2012,351,50,0
5219,10,6,12,2012,351,50,0
5238,11,6,12,2012,351,50,0
5246,12,6,12,2012,351,50,0
5227,13,6,12,2012,351,50,0
5212,14,6,12,2012,351,50,0
5212,15,6,12,2012,351,50,0
5221,16,6,12,2012,351,50,0
5441,17,6,12,2012,351,50,0
5824,18,6,12,2012,351,50,0
5869,19,6,12,2012,351,50,0
5768,20,6,12,2012,351,50,0
5766,21,6,12,2012,351,50,0
5549,22,6,12,2012,351,50,0
5204,23,6,12,2012,351,50,0
4869,0,0,12,2012,352,51,0
4559,1,0,12,2012,352,51,0
4481,2,0,12,2012,352,51,0
4404,3,0,12,2012,352,51,0
4462,4,0,12,2012,352,51,0
4552,5,0,12,2012,352,51,0
4839,6,0,12,2012,352,51,0
5430,7,0,12,2012,352,51,0
5805,8,0,12,2012,352,51,0
5832,9,0,12,2012,352,51,0
5833,10,0,12,2012,352,51,0
5801,11,0,12,2012,352,51,0
5832,12,0,12,2012,352,51,0
5720,13,0,12,2012,352,51,0
5704,14,0,12,2012,352,51,0
5678,15,0,12,2012,352,51,0
5733,16,0,12,2012,352,51,0
6018,17,0,12,2012,352,51,0
6422,18,0,12,2012,352,51,0
6420,19,0,12,2012,352,51,0
6362,20,0,12,2012,352,51,0
6232,21,0,12,2012,352,51,0
5989,22,0,12,2012,352,51,0
5543,23,0,12,2012,352,51,0
5071,0,1,12,2012,353,51,0
4765,1,1,12,2012,353,51,0
4567,2,1,12,2012,353,51,0
4521,3,1,12,2012,353,51,0
4501,4,1,12,2012,353,51,0
4659,5,1,12,2012,353,51,0
4935,6,1,12,2012,353,51,0
5493,7,1,12,2012,353,51,0
5845,8,1,12,2012,353,51,0
5823,9,1,12,2012,353,51,0
5815,10,1,12,2012,353,51,0
5843,11,1,12,2012,353,51,0
5816,12,1,12,2012,353,51,0
5829,13,1,12,2012,353,51,0
5778,14,1,12,2012,353,51,0
5795,15,1,12,2012,353,51,0
5782,16,1,12,2012,353,51,0
5973,17,1,12,2012,353,51,0
6510,18,1,12,2012,353,51,0
6650,19,1,12,2012,353,51,0
6656,20,1,12,2012,353,51,0
6635,21,1,12,2012,353,51,0
6384,22,1,12,2012,353,51,0
5987,23,1,12,2012,353,51,0
5566,0,2,12,2012,354,51,0
5208,1,2,12,2012,354,51,0
5098,2,2,12,2012,354,51,0
5040,3,2,12,2012,354,51,0
5057,4,2,12,2012,354,51,0
5134,5,2,12,2012,354,51,0
5442,6,2,12,2012,354,51,0
6017,7,2,12,2012,354,51,0
6295,8,2,12,2012,354,51,0
6246,9,2,12,2012,354,51,0
6190,10,2,12,2012,354,51,0
6108,11,2,12,2012,354,51,0
5982,12,2,12,2012,354,51,0
5828,13,2,12,2012,354,51,0
5812,14,2,12,2012,354,51,0
5752,15,2,12,2012,354,51,0
5713,16,2,12,2012,354,51,0
5902,17,2,12,2012,354,51,0
6412,18,2,12,2012,354,51,0
6528,19,2,12,2012,354,51,0
6582,20,2,12,2012,354,51,0
6535,21,2,12,2012,354,51,0
6369,22,2,12,2012,354,51,0
5987,23,2,12,2012,354,51,0
5544,0,3,12,2012,355,51,0
5239,1,3,12,2012,355,51,0
5101,2,3,12,2012,355,51,0
5035,3,3,12,2012,355,51,0
5083,4,3,12,2012,355,51,0
5143,5,3,12,2012,355,51,0
5542,6,3,12,2012,355,51,0
6065,7,3,12,2012,355,51,0
6397,8,3,12,2012,355,51,0
6342,9,3,12,2012,355,51,0
6309,10,3,12,2012,355,51,0
6275,11,3,12,2012,355,51,0
6152,12,3,12,2012,355,51,0
6134,13,3,12,2012,355,51,0
6143,14,3,12,2012,355,51,0
6153,15,3,12,2012,355,51,0
6240,16,3,12,2012,355,51,0
6417,17,3,12,2012,355,51,0
6775,18,3,12,2012,355,51,0
6798,19,3,12,2012,355,51,0
6718,20,3,12,2012,355,51,0
6597,21,3,12,2012,355,51,0
6373,22,3,12,2012,355,51,0
5993,23,3,12,2012,355,51,0
5563,0,4,12,2012,356,51,0
5160,1,4,12,2012,356,51,0
4991,2,4,12,2012,356,51,0
4944,3,4,12,2012,356,51,0
4945,4,4,12,2012,356,51,0
5097,5,4,12,2012,356,51,0
5463,6,4,12,2012,356,51,0
5974,7,4,12,2012,356,51,0
6314,8,4,12,2012,356,51,0
6429,9,4,12,2012,356,51,0
6545,10,4,12,2012,356,51,0
6620,11,4,12,2012,356,51,0
6596,12,4,12,2012,356,51,0
6542,13,4,12,2012,356,51,0
6506,14,4,12,2012,356,51,0
6508,15,4,12,2012,356,51,0
6543,16,4,12,2012,356,51,0
6709,17,4,12,2012,356,51,0
7088,18,4,12,2012,356,51,0
7102,19,4,12,2012,356,51,0
6990,20,4,12,2012,356,51,0
6905,21,4,12,2012,356,51,0
6735,22,4,12,2012,356,51,0
6377,23,4,12,2012,356,51,0
5946,0,5,12,2012,357,51,0
5657,1,5,12,2012,357,51,0
5452,2,5,12,2012,357,51,0
5339,3,5,12,2012,357,51,0
5301,4,5,12,2012,357,51,0
5346,5,5,12,2012,357,51,0
5445,6,5,12,2012,357,51,0
5623,7,5,12,2012,357,51,0
5851,8,5,12,2012,357,51,0
6094,9,5,12,2012,357,51,0
6310,10,5,12,2012,357,51,0
6352,11,5,12,2012,357,51,0
6318,12,5,12,2012,357,51,0
6215,13,5,12,2012,357,51,0
6091,14,5,12,2012,357,51,0
6014,15,5,12,2012,357,51,0
5987,16,5,12,2012,357,51,0
6104,17,5,12,2012,357,51,0
6611,18,5,12,2012,357,51,0
6662,19,5,12,2012,357,51,0
6647,20,5,12,2012,357,51,0
6583,21,5,12,2012,357,51,0
6462,22,5,12,2012,357,51,0
6205,23,5,12,2012,357,51,0
5861,0,6,12,2012,358,51,0
5586,1,6,12,2012,358,51,0
5423,2,6,12,2012,358,51,0
5353,3,6,12,2012,358,51,0
5338,4,6,12,2012,358,51,0
5382,5,6,12,2012,358,51,0
5507,6,6,12,2012,358,51,0
5727,7,6,12,2012,358,51,0
5990,8,6,12,2012,358,51,0
6164,9,6,12,2012,358,51,0
6121,10,6,12,2012,358,51,0
5868,11,6,12,2012,358,51,0
5639,12,6,12,2012,358,51,0
5482,13,6,12,2012,358,51,0
5318,14,6,12,2012,358,51,0
5205,15,6,12,2012,358,51,0
5137,16,6,12,2012,358,51,0
5304,17,6,12,2012,358,51,0
5917,18,6,12,2012,358,51,0
6092,19,6,12,2012,358,51,0
6152,20,6,12,2012,358,51,0
6175,21,6,12,2012,358,51,0
6052,22,6,12,2012,358,51,0
5805,23,6,12,2012,358,51,0
5469,0,0,12,2012,359,52,0
5208,1,0,12,2012,359,52,0
5070,2,0,12,2012,359,52,0
5017,3,0,12,2012,359,52,0
5036,4,0,12,2012,359,52,0
5114,5,0,12,2012,359,52,0
5333,6,0,12,2012,359,52,0
5633,7,0,12,2012,359,52,0
5889,8,0,12,2012,359,52,0
6091,9,0,12,2012,359,52,0
6214,10,0,12,2012,359,52,0
6193,11,0,12,2012,359,52,0
6121,12,0,12,2012,359,52,0
6036,13,0,12,2012,359,52,0
5986,14,0,12,2012,359,52,0
5998,15,0,12,2012,359,52,0
5982,16,0,12,2012,359,52,0
6068,17,0,12,2012,359,52,0
6303,18,0,12,2012,359,52,0
6157,19,0,12,2012,359,52,0
6014,20,0,12,2012,359,52,0
5898,21,0,12,2012,359,52,0
5775,22,0,12,2012,359,52,0
5566,23,0,12,2012,359,52,0
5288,0,1,12,2012,360,52,1
5007,1,1,12,2012,360,52,1
4810,2,1,12,2012,360,52,1
4715,3,1,12,2012,360,52,1
4670,4,1,12,2012,360,52,1
4696,5,1,12,2012,360,52,1
4790,6,1,12,2012,360,52,1
4966,7,1,12,2012,360,52,1
5225,8,1,12,2012,360,52,1
5438,9,1,12,2012,360,52,1
5588,10,1,12,2012,360,52,1
5589,11,1,12,2012,360,52,1
5533,12,1,12,2012,360,52,1
5384,13,1,12,2012,360,52,1
5219,14,1,12,2012,360,52,1
5109,15,1,12,2012,360,52,1
5065,16,1,12,2012,360,52,1
5159,17,1,12,2012,360,52,1
5506,18,1,12,2012,360,52,1
5627,19,1,12,2012,360,52,1
5665,20,1,12,2012,360,52,1
5682,21,1,12,2012,360,52,1
5614,22,1,12,2012,360,52,1
5389,23,1,12,2012,360,52,1
5108,0,2,12,2012,361,52,0
4876,1,2,12,2012,361,52,0
4766,2,2,12,2012,361,52,0
4721,3,2,12,2012,361,52,0
4756,4,2,12,2012,361,52,0
4902,5,2,12,2012,361,52,0
5165,6,2,12,2012,361,52,0
5577,7,2,12,2012,361,52,0
5969,8,2,12,2012,361,52,0
6277,9,2,12,2012,361,52,0
6584,10,2,12,2012,361,52,0
6745,11,2,12,2012,361,52,0
6855,12,2,12,2012,361,52,0
6886,13,2,12,2012,361,52,0
6849,14,2,12,2012,361,52,0
6721,15,2,12,2012,361,52,0
6674,16,2,12,2012,361,52,0
6728,17,2,12,2012,361,52,0
7108,18,2,12,2012,361,52,0
7149,19,2,12,2012,361,52,0
6990,20,2,12,2012,361,52,0
6854,21,2,12,2012,361,52,0
6560,22,2,12,2012,361,52,0
6185,23,2,12,2012,361,52,0
5784,0,3,12,2012,362,52,0
5479,1,3,12,2012,362,52,0
5337,2,3,12,2012,362,52,0
5246,3,3,12,2012,362,52,0
5232,4,3,12,2012,362,52,0
5314,5,3,12,2012,362,52,0
5544,6,3,12,2012,362,52,0
5913,7,3,12,2012,362,52,0
6223,8,3,12,2012,362,52,0
6381,9,3,12,2012,362,52,0
6557,10,3,12,2012,362,52,0
6669,11,3,12,2012,362,52,0
6662,12,3,12,2012,362,52,0
6606,13,3,12,2012,362,52,0
6581,14,3,12,2012,362,52,0
6522,15,3,12,2012,362,52,0
6508,16,3,12,2012,362,52,0
6648,17,3,12,2012,362,52,0
7079,18,3,12,2012,362,52,0
7073,19,3,12,2012,362,52,0
6994,20,3,12,2012,362,52,0
6907,21,3,12,2012,362,52,0
6603,22,3,12,2012,362,52,0
6235,23,3,12,2012,362,52,0
5850,0,4,12,2012,363,52,0
5577,1,4,12,2012,363,52,0
5411,2,4,12,2012,363,52,0
5354,3,4,12,2012,363,52,0
5336,4,4,12,2012,363,52,0
5412,5,4,12,2012,363,52,0
5649,6,4,12,2012,363,52,0
5972,7,4,12,2012,363,52,0
6274,8,4,12,2012,363,52,0
6407,9,4,12,2012,363,52,0
6456,10,4,12,2012,363,52,0
6407,11,4,12,2012,363,52,0
6291,12,4,12,2012,363,52,0
6159,13,4,12,2012,363,52,0
6064,14,4,12,2012,363,52,0
5945,15,4,12,2012,363,52,0
5871,16,4,12,2012,363,52,0
6020,17,4,12,2012,363,52,0
6586,18,4,12,2012,363,52,0
6714,19,4,12,2012,363,52,0
6710,20,4,12,2012,363,52,0
6645,21,4,12,2012,363,52,0
6497,22,4,12,2012,363,52,0
6206,23,4,12,2012,363,52,0
5831,0,5,12,2012,364,52,0
5541,1,5,12,2012,364,52,0
5410,2,5,12,2012,364,52,0
5315,3,5,12,2012,364,52,0
5324,4,5,12,2012,364,52,0
5390,5,5,12,2012,364,52,0
5485,6,5,12,2012,364,52,0
5635,7,5,12,2012,364,52,0
5798,8,5,12,2012,364,52,0
5941,9,5,12,2012,364,52,0
6135,10,5,12,2012,364,52,0
6307,11,5,12,2012,364,52,0
6347,12,5,12,2012,364,52,0
6304,13,5,12,2012,364,52,0
6150,14,5,12,2012,364,52,0
6035,15,5,12,2012,364,52,0
6013,16,5,12,2012,364,52,0
6163,17,5,12,2012,364,52,0
6587,18,5,12,2012,364,52,0
6691,19,5,12,2012,364,52,0
6626,20,5,12,2012,364,52,0
6525,21,5,12,2012,364,52,0
6313,22,5,12,2012,364,52,0
6015,23,5,12,2012,364,52,0
5707,0,6,12,2012,365,52,0
5418,1,6,12,2012,365,52,0
5293,2,6,12,2012,365,52,0
5229,3,6,12,2012,365,52,0
5185,4,6,12,2012,365,52,0
5214,5,6,12,2012,365,52,0
5336,6,6,12,2012,365,52,0
5507,7,6,12,2012,365,52,0
5736,8,6,12,2012,365,52,0
5941,9,6,12,2012,365,52,0
